USER_ID,EDAD,GENERO,ESTADO_CIVIL,CARRO,PRECIO_POLIZA
8114,41,MASCULINO,CASADO,Mazda Tres 2015,5625000
8115,35,FEMENINO,CASADO,Kia Rio 2015,4375000
8116,33,MASCULINO,SOLTERO,Renault Clio 2011,2925000
8117,45,MASCULINO,CASADO,Volkswagen Jetta 2018,6200000
8118,48,FEMENINO,CASADO,Toyota Hilux 2014,8850000
8119,45,MASCULINO,SOLTERO,Chevrolet Aveo 2013,3075000
8120,38,FEMENINO,SOLTERO,Renault Logan 2016,4050000
8121,18,FEMENINO,CASADO,Mazda Allegro 2016,2650000
8122,21,FEMENINO,SOLTERO,Renault Sandero 2011,3775000
8123,44,MASCULINO,CASADO,Renault Logan 2016,4050000
8124,27,MASCULINO,SOLTERO,Toyota Corolla 2015,5725000
8125,40,FEMENINO,CASADO,Chevrolet Aveo 2015,3125000
8126,35,MASCULINO,CASADO,Volkswagen Jetta 2014,6100000
8127,50,MASCULINO,CASADO,Volkswagen Gol 2015,3625000
8128,37,FEMENINO,CASADO,Kia Rio 2012,4300000
8129,34,MASCULINO,SOLTERO,Volkswagen Gol 2014,3600000
8130,43,MASCULINO,SOLTERO,Toyota Prado 2014,13850000
8131,34,MASCULINO,SOLTERO,Mazda Seis 2015,7375000
8132,35,FEMENINO,SOLTERO,Ford Explorer 2013,10825000
8133,37,FEMENINO,CASADO,Ford Fiesta 2012,4800000
8134,45,FEMENINO,CASADO,Volkswagen Golf 2013,5675000
8135,32,MASCULINO,CASADO,Volkswagen Amarok 2016,6650000
8136,31,FEMENINO,SOLTERO,Volkswagen Gol 2017,3675000
8137,49,MASCULINO,SOLTERO,Volkswagen Gol 2013,3575000
8138,42,MASCULINO,CASADO,Mazda BT-50 2014,2400000
8140,37,FEMENINO,SOLTERO,Chevrolet Optra 2015,3275000
8141,53,MASCULINO,CASADO,Volkswagen Beetle 2014,5850000
8142,43,MASCULINO,CASADO,Mazda Allegro 2012,2550000
8143,39,FEMENINO,CASADO,Kia Sorento 2013,8325000
8144,21,FEMENINO,SOLTERO,Volkswagen Amarok 2015,6625000
8145,42,FEMENINO,CASADO,Ford Escape 2016,6400000
8146,34,MASCULINO,SOLTERO,Mazda Tres 2016,5650000
8147,34,FEMENINO,SOLTERO,Toyota Corolla 2011,5625000
8148,37,FEMENINO,SOLTERO,Mazda BT-50 2018,2500000
8149,42,MASCULINO,SOLTERO,Kia Rio 2016,4400000
8150,21,MASCULINO,CASADO,Ford Escape 2012,6300000
8151,32,FEMENINO,CASADO,Ford Explorer 2017,10925000
8152,58,FEMENINO,CASADO,Toyota Hilux 2015,8875000
8153,34,FEMENINO,CASADO,Volkswagen Amarok 2013,6575000
8154,46,FEMENINO,CASADO,Renault Twingo 2014,2950000
8155,33,FEMENINO,CASADO,Renault Logan 2015,4025000
8156,41,FEMENINO,SOLTERO,Mazda Tres 2014,5600000
8157,45,FEMENINO,SOLTERO,Mazda Tres 2017,5675000
8158,29,FEMENINO,CASADO,Kia Sportage 2020,6400000
8159,24,FEMENINO,CASADO,Chevrolet Captiva 2014,6000000
8160,33,MASCULINO,CASADO,Renault Clio 2013,2975000
8161,37,FEMENINO,CASADO,Ford EcoSport 2014,5350000
8162,53,MASCULINO,CASADO,Mazda Tres 2014,5600000
8163,41,FEMENINO,CASADO,Volkswagen Amarok 2016,6650000
8164,42,MASCULINO,CASADO,Kia Cerato 2013,5325000
8165,27,MASCULINO,CASADO,Mazda Tres 2014,5600000
8166,49,FEMENINO,CASADO,Ford Explorer 2014,10850000
8167,33,FEMENINO,CASADO,Volkswagen Golf 2018,5800000
8168,40,MASCULINO,CASADO,Ford Explorer 2016,10900000
8169,51,FEMENINO,SOLTERO,Toyota Fortuner 2013,8825000
8170,33,FEMENINO,CASADO,Volkswagen Jetta 2013,6075000
8171,38,FEMENINO,CASADO,Volkswagen Amarok 2016,6650000
8172,65,FEMENINO,CASADO,Kia Picanto 2013,3475000
8173,42,MASCULINO,SOLTERO,Toyota Corolla 2013,5675000
8174,48,FEMENINO,SOLTERO,Kia Cerato 2015,5375000
8175,21,FEMENINO,SOLTERO,Kia Sorento 2018,8450000
8176,30,MASCULINO,SOLTERO,Renault Twingo 2015,2975000
8177,18,FEMENINO,SOLTERO,Mazda Tres 2011,5525000
8178,44,FEMENINO,SOLTERO,Ford Explorer 2014,10850000
8179,53,FEMENINO,CASADO,Kia Cerato 2012,5300000
8180,33,FEMENINO,CASADO,Renault Sandero 2011,3775000
8181,42,MASCULINO,CASADO,Renault Duster 2015,4125000
8182,49,MASCULINO,SOLTERO,Kia Rio 2015,4375000
8183,32,MASCULINO,SOLTERO,Mazda BT-50 2014,2400000
8184,21,MASCULINO,SOLTERO,Chevrolet Spark GT 2012,3550000
8185,40,FEMENINO,CASADO,Ford Fiesta 2012,4800000
8186,43,MASCULINO,CASADO,Kia Cerato 2017,5425000
8187,48,MASCULINO,SOLTERO,Volkswagen Golf 2012,5650000
8188,37,FEMENINO,SOLTERO,Volkswagen Jetta 2013,6075000
8189,44,MASCULINO,SOLTERO,Kia Rio 2013,4325000
8190,40,MASCULINO,SOLTERO,Renault Duster 2011,4025000
8191,34,MASCULINO,SOLTERO,Toyota Fortuner 2016,8900000
8192,47,MASCULINO,SOLTERO,Mazda Tres 2018,5700000
8193,53,MASCULINO,SOLTERO,Kia Cerato 2013,5325000
8194,58,FEMENINO,CASADO,Toyota Hilux 2019,8975000
8195,42,MASCULINO,SOLTERO,Renault Clio 2013,2975000
8196,43,FEMENINO,SOLTERO,Kia Sorento 2013,8325000
8197,26,FEMENINO,SOLTERO,Nissan March 2016,4150000
8198,46,MASCULINO,CASADO,Volkswagen Amarok 2014,6600000
8199,54,FEMENINO,CASADO,Nissan Frontier 2011,5275000
8200,46,FEMENINO,SOLTERO,Volkswagen Gol 2013,3575000
8201,44,FEMENINO,CASADO,Mazda Tres 2015,5625000
8202,41,FEMENINO,SOLTERO,Toyota Fortuner 2016,8900000
8203,34,FEMENINO,CASADO,Kia Sorento 2016,8400000
8204,43,FEMENINO,CASADO,Volkswagen Amarok 2014,6600000
8205,35,MASCULINO,CASADO,Mazda Allegro 2014,2600000
8206,43,FEMENINO,SOLTERO,Kia Cerato 2014,5350000
8207,39,FEMENINO,CASADO,Chevrolet Sail 2015,3625000
8208,33,FEMENINO,SOLTERO,Nissan Sentra 2016,5150000
8209,42,FEMENINO,SOLTERO,Volkswagen Gol 2016,3650000
8210,29,MASCULINO,CASADO,Volkswagen Golf 2017,5775000
8211,33,FEMENINO,CASADO,Toyota Corolla 2014,5700000
8212,33,FEMENINO,CASADO,Volkswagen Beetle 2017,5925000
8213,31,FEMENINO,CASADO,Nissan Sentra 2012,5050000
8214,48,MASCULINO,SOLTERO,Kia Sportage 2016,6300000
8215,48,MASCULINO,CASADO,Volkswagen Amarok 2012,6550000
8216,33,FEMENINO,SOLTERO,Toyota 4Runner 2015,10875000
8217,31,FEMENINO,SOLTERO,Volkswagen Golf 2014,5700000
8218,43,FEMENINO,CASADO,Ford Ranger 2015,7875000
8219,38,FEMENINO,CASADO,Toyota Hilux 2011,8775000
8220,52,MASCULINO,CASADO,Kia Rio 2014,4350000
8222,51,MASCULINO,CASADO,Volkswagen Amarok 2016,6650000
8223,37,FEMENINO,SOLTERO,Ford Ranger 2015,7875000
8224,33,MASCULINO,CASADO,Kia Sportage 2014,6250000
8225,45,FEMENINO,SOLTERO,Volkswagen Beetle 2014,5850000
8226,30,FEMENINO,SOLTERO,Chevrolet Aveo 2017,3175000
8227,43,FEMENINO,CASADO,Volkswagen Gol 2015,3625000
8228,36,FEMENINO,SOLTERO,Ford Explorer 2013,10825000
8229,33,FEMENINO,SOLTERO,Mazda Seis 2015,7375000
8230,35,FEMENINO,CASADO,Toyota Fortuner 2014,8850000
8231,41,MASCULINO,CASADO,Toyota Prado 2009,13725000
8232,38,FEMENINO,SOLTERO,Toyota Fortuner 2018,8950000
8233,33,MASCULINO,SOLTERO,Chevrolet Aveo 2016,3150000
8234,39,MASCULINO,SOLTERO,Kia Sportage 2014,6250000
8236,31,MASCULINO,SOLTERO,Kia Rio 2013,4325000
8237,59,FEMENINO,CASADO,Mazda Tres 2016,5650000
8238,31,FEMENINO,SOLTERO,Mazda Allegro 2014,2600000
8240,56,MASCULINO,CASADO,Mazda Tres 2012,5550000
8241,36,FEMENINO,CASADO,Ford Escape 2015,6375000
8242,36,FEMENINO,SOLTERO,Renault Twingo 2016,3000000
8243,37,MASCULINO,CASADO,Chevrolet Aveo 2014,3100000
8244,50,FEMENINO,CASADO,Nissan Pathfinder 2017,8425000
8245,36,MASCULINO,CASADO,Kia Cerato 2015,5375000
8246,50,FEMENINO,CASADO,Volkswagen Beetle 2016,5900000
8247,57,FEMENINO,CASADO,Kia Rio 2015,4375000
8248,57,MASCULINO,CASADO,Chevrolet Optra 2010,3150000
8249,22,MASCULINO,CASADO,Volkswagen Golf 2011,5625000
8250,42,MASCULINO,SOLTERO,Nissan Sentra 2012,5050000
8251,68,MASCULINO,SOLTERO,Chevrolet Optra 2011,3175000
8252,34,FEMENINO,CASADO,Kia Picanto 2010,3400000
8253,50,MASCULINO,SOLTERO,Mazda Tres 2015,5625000
8254,36,MASCULINO,SOLTERO,Mazda BT-50 2015,2425000
8255,31,MASCULINO,CASADO,Nissan Pathfinder 2012,8300000
8256,62,FEMENINO,CASADO,Volkswagen Jetta 2015,6125000
8257,37,MASCULINO,CASADO,Toyota Corolla 2013,5675000
8259,43,MASCULINO,CASADO,Volkswagen Gol 2019,3725000
8260,27,FEMENINO,CASADO,Ford Ranger 2015,7875000
8261,32,MASCULINO,SOLTERO,Toyota Fortuner 2015,8875000
8262,29,FEMENINO,CASADO,Mazda Allegro 2015,2625000
8263,26,FEMENINO,SOLTERO,Kia Picanto 2013,3475000
8264,36,FEMENINO,CASADO,Toyota Fortuner 2016,8900000
8265,54,FEMENINO,SOLTERO,Chevrolet Optra 2013,3225000
8266,52,FEMENINO,SOLTERO,Volkswagen Amarok 2014,6600000
8267,19,MASCULINO,SOLTERO,Ford Explorer 2015,10875000
8268,52,MASCULINO,SOLTERO,Volkswagen Amarok 2014,6600000
8269,41,MASCULINO,SOLTERO,Ford Explorer 2014,10850000
8270,34,MASCULINO,CASADO,Kia Sportage 2013,6225000
8271,33,FEMENINO,CASADO,Toyota Fortuner 2012,8800000
8272,57,MASCULINO,SOLTERO,Chevrolet Optra 2014,3250000
8273,42,MASCULINO,CASADO,Volkswagen Amarok 2014,6600000
8274,49,MASCULINO,SOLTERO,Ford Explorer 2012,10800000
8276,43,MASCULINO,CASADO,Mazda CX5 2012,7800000
8277,30,MASCULINO,CASADO,Kia Sorento 2016,8400000
8278,44,FEMENINO,SOLTERO,Toyota Prado 2013,13825000
8279,26,MASCULINO,SOLTERO,Renault Duster 2015,4125000
8280,59,FEMENINO,SOLTERO,Toyota 4Runner 2015,10875000
8281,41,FEMENINO,CASADO,Toyota 4Runner 2015,10875000
8282,51,MASCULINO,SOLTERO,Volkswagen Amarok 2016,6650000
8283,57,FEMENINO,SOLTERO,Toyota Hilux 2012,8800000
8284,48,MASCULINO,CASADO,Kia Sorento 2013,8325000
8285,49,FEMENINO,SOLTERO,Nissan Sentra 2014,5100000
8286,44,MASCULINO,CASADO,Mazda CX5 2012,7800000
8287,43,MASCULINO,CASADO,Mazda BT-50 2009,2275000
8288,49,MASCULINO,CASADO,Volkswagen Jetta 2016,6150000
8289,46,MASCULINO,SOLTERO,Renault Sandero 2017,3925000
8290,29,FEMENINO,CASADO,Toyota Prado 2016,13900000
8291,39,FEMENINO,SOLTERO,Volkswagen Amarok 2016,6650000
8292,34,MASCULINO,SOLTERO,Volkswagen Gol 2015,3625000
8293,21,FEMENINO,CASADO,Kia Sportage 2015,6275000
8294,41,FEMENINO,CASADO,Volkswagen Gol 2017,3675000
8295,21,MASCULINO,SOLTERO,Toyota Corolla 2012,5650000
8296,37,FEMENINO,CASADO,Renault Clio 2017,3075000
8297,39,MASCULINO,CASADO,Nissan Pathfinder 2015,8375000
8298,39,FEMENINO,CASADO,Nissan X-trail 2014,6850000
8299,47,MASCULINO,CASADO,Volkswagen Beetle 2013,5825000
8300,60,MASCULINO,SOLTERO,Renault Logan 2016,4050000
8301,31,FEMENINO,SOLTERO,Kia Picanto 2012,3450000
8302,24,MASCULINO,SOLTERO,Ford Explorer 2013,10825000
8303,26,MASCULINO,CASADO,Volkswagen Gol 2014,3600000
8304,36,FEMENINO,SOLTERO,Mazda CX5 2013,7825000
8305,45,FEMENINO,CASADO,Mazda CX5 2012,7800000
8306,50,FEMENINO,CASADO,Renault Logan 2016,4050000
8307,50,MASCULINO,CASADO,Nissan Pathfinder 2014,8350000
8308,56,MASCULINO,SOLTERO,Renault Sandero 2015,3875000
8309,38,FEMENINO,CASADO,Toyota 4Runner 2013,10825000
8310,50,MASCULINO,CASADO,Toyota Corolla 2015,5725000
8311,37,FEMENINO,SOLTERO,Mazda BT-50 2013,2375000
8312,28,FEMENINO,SOLTERO,Nissan Frontier 2012,5300000
8313,33,FEMENINO,SOLTERO,Volkswagen Gol 2013,3575000
8314,37,FEMENINO,SOLTERO,Renault Sandero 2014,3850000
8315,40,FEMENINO,CASADO,Kia Rio 2015,4375000
8316,44,FEMENINO,CASADO,Renault Duster 2010,4000000
8317,43,FEMENINO,CASADO,Toyota Hilux 2011,8775000
8318,34,FEMENINO,SOLTERO,Kia Rio 2016,4400000
8319,52,FEMENINO,SOLTERO,Renault Twingo 2017,3025000
8320,34,MASCULINO,CASADO,Chevrolet Aveo 2016,3150000
8321,43,MASCULINO,SOLTERO,Volkswagen Gol 2016,3650000
8322,34,FEMENINO,CASADO,Volkswagen Amarok 2015,6625000
8323,31,FEMENINO,CASADO,Nissan Pathfinder 2018,8450000
8324,33,MASCULINO,CASADO,Volkswagen Beetle 2014,5850000
8326,40,MASCULINO,CASADO,Volkswagen Beetle 2016,5900000
8327,34,FEMENINO,CASADO,Toyota Hilux 2012,8800000
8328,37,FEMENINO,SOLTERO,Volkswagen Amarok 2011,6525000
8329,47,FEMENINO,CASADO,Renault Twingo 2014,2950000
8330,44,MASCULINO,CASADO,Volkswagen Jetta 2014,6100000
8331,29,FEMENINO,SOLTERO,Ford Explorer 2016,10900000
8332,36,MASCULINO,CASADO,Toyota Fortuner 2013,8825000
8333,39,MASCULINO,SOLTERO,Volkswagen Jetta 2014,6100000
8334,32,FEMENINO,CASADO,Kia Sorento 2015,8375000
8335,54,FEMENINO,SOLTERO,Toyota Corolla 2020,5850000
8336,49,FEMENINO,SOLTERO,Volkswagen Jetta 2014,6100000
8337,37,FEMENINO,SOLTERO,Kia Sportage 2016,6300000
8338,46,FEMENINO,SOLTERO,Chevrolet Aveo 2011,3025000
8339,43,MASCULINO,CASADO,Kia Picanto 2016,3550000
8340,33,FEMENINO,SOLTERO,Volkswagen Golf 2013,5675000
8341,48,FEMENINO,SOLTERO,Renault Clio 2019,3125000
8342,23,FEMENINO,CASADO,Volkswagen Gol 2017,3675000
8343,39,MASCULINO,SOLTERO,Chevrolet Aveo 2016,3150000
8344,31,FEMENINO,CASADO,Mazda BT-50 2015,2425000
8345,41,FEMENINO,SOLTERO,Volkswagen Amarok 2011,6525000
8346,49,FEMENINO,SOLTERO,Volkswagen Beetle 2014,5850000
8347,29,MASCULINO,SOLTERO,Toyota Hilux 2012,8800000
8348,36,FEMENINO,CASADO,Renault Sandero 2015,3875000
8349,18,MASCULINO,CASADO,Kia Rio 2020,4500000
8350,35,MASCULINO,SOLTERO,Volkswagen Golf 2014,5700000
8351,46,FEMENINO,SOLTERO,Kia Sportage 2015,6275000
8352,22,FEMENINO,CASADO,Kia Rio 2016,4400000
8353,24,FEMENINO,CASADO,Toyota Corolla 2016,5750000
8354,43,FEMENINO,SOLTERO,Volkswagen Jetta 2017,6175000
8355,29,FEMENINO,CASADO,Kia Sorento 2012,8300000
8356,45,FEMENINO,SOLTERO,Kia Picanto 2018,3600000
8357,53,MASCULINO,SOLTERO,Ford Ranger 2017,7925000
8358,52,MASCULINO,SOLTERO,Chevrolet Sail 2016,3650000
8359,54,MASCULINO,SOLTERO,Volkswagen Amarok 2010,6500000
8360,57,MASCULINO,SOLTERO,Volkswagen Jetta 2012,6050000
8361,25,MASCULINO,SOLTERO,Ford Explorer 2012,10800000
8362,37,FEMENINO,CASADO,Ford Fiesta 2012,4800000
8363,50,MASCULINO,SOLTERO,Mazda Seis 2016,7400000
8364,35,MASCULINO,CASADO,Toyota Prado 2014,13850000
8365,35,MASCULINO,SOLTERO,Renault Logan 2016,4050000
8366,27,MASCULINO,CASADO,Ford Fiesta 2013,4825000
8367,23,MASCULINO,CASADO,Kia Picanto 2015,3525000
8368,45,MASCULINO,CASADO,Volkswagen Golf 2020,5850000
8369,52,MASCULINO,CASADO,Toyota Fortuner 2019,8975000
8370,28,FEMENINO,SOLTERO,Volkswagen Beetle 2020,6000000
8371,31,FEMENINO,CASADO,Toyota Fortuner 2014,8850000
8372,35,FEMENINO,CASADO,Volkswagen Amarok 2018,6700000
8373,62,FEMENINO,SOLTERO,Mazda Tres 2015,5625000
8375,37,FEMENINO,SOLTERO,Ford Ranger 2017,7925000
8376,43,FEMENINO,SOLTERO,Kia Rio 2011,4275000
8378,50,FEMENINO,SOLTERO,Mazda Seis 2019,7475000
8379,41,MASCULINO,SOLTERO,Kia Rio 2012,4300000
8380,39,FEMENINO,SOLTERO,Mazda Tres 2014,5600000
8381,35,MASCULINO,SOLTERO,Volkswagen Amarok 2014,6600000
8382,41,FEMENINO,SOLTERO,Mazda Tres 2016,5650000
8383,40,FEMENINO,CASADO,Toyota Prado 2016,13900000
8384,41,FEMENINO,CASADO,Volkswagen Golf 2018,5800000
8385,33,FEMENINO,CASADO,Volkswagen Beetle 2015,5875000
8386,32,FEMENINO,SOLTERO,Mazda Seis 2013,7325000
8387,45,MASCULINO,CASADO,Renault Clio 2016,3050000
8388,27,FEMENINO,CASADO,Mazda BT-50 2013,2375000
8389,32,MASCULINO,SOLTERO,Mazda Allegro 2014,2600000
8390,33,FEMENINO,SOLTERO,Mazda Allegro 2012,2550000
8391,36,FEMENINO,CASADO,Volkswagen Jetta 2015,6125000
8392,36,MASCULINO,SOLTERO,Volkswagen Amarok 2018,6700000
8393,31,FEMENINO,SOLTERO,Toyota Fortuner 2017,8925000
8394,40,FEMENINO,CASADO,Chevrolet Sail 2016,3650000
8395,30,MASCULINO,SOLTERO,Toyota 4Runner 2015,10875000
8396,54,FEMENINO,SOLTERO,Kia Picanto 2014,3500000
8397,39,FEMENINO,SOLTERO,Volkswagen Amarok 2016,6650000
8398,22,MASCULINO,SOLTERO,Volkswagen Beetle 2017,5925000
8399,18,FEMENINO,CASADO,Kia Rio 2013,4325000
8400,56,MASCULINO,SOLTERO,Kia Sorento 2015,8375000
8401,46,MASCULINO,CASADO,Volkswagen Jetta 2015,6125000
8402,41,MASCULINO,CASADO,Kia Sorento 2017,8425000
8403,40,FEMENINO,CASADO,Ford EcoSport 2008,5200000
8404,38,FEMENINO,CASADO,Mazda BT-50 2015,2425000
8405,41,FEMENINO,CASADO,Kia Sorento 2016,8400000
8406,38,FEMENINO,SOLTERO,Ford Escape 2015,6375000
8407,48,FEMENINO,CASADO,Kia Cerato 2017,5425000
8408,18,MASCULINO,CASADO,Toyota Corolla 2018,5800000
8409,21,MASCULINO,SOLTERO,Chevrolet Spark GT 2014,3600000
8410,37,MASCULINO,SOLTERO,Kia Cerato 2017,5425000
8411,22,MASCULINO,CASADO,Toyota Corolla 2011,5625000
8412,47,MASCULINO,CASADO,Mazda Allegro 2013,2575000
8413,36,FEMENINO,CASADO,Mazda CX5 2013,7825000
8414,48,MASCULINO,CASADO,Mazda CX5 2014,7850000
8415,28,MASCULINO,SOLTERO,Ford Ranger 2017,7925000
8416,50,MASCULINO,CASADO,Ford Fiesta 2016,4900000
8417,47,MASCULINO,CASADO,Kia Picanto 2016,3550000
8418,36,FEMENINO,SOLTERO,Kia Picanto 2019,3625000
8419,44,FEMENINO,CASADO,Chevrolet Sail 2016,3650000
8420,58,FEMENINO,SOLTERO,Volkswagen Golf 2015,5725000
8421,42,FEMENINO,CASADO,Mazda Tres 2017,5675000
8422,43,FEMENINO,SOLTERO,Kia Cerato 2013,5325000
8423,26,FEMENINO,SOLTERO,Nissan Sentra 2014,5100000
8424,18,MASCULINO,SOLTERO,Volkswagen Beetle 2015,5875000
8425,28,FEMENINO,CASADO,Chevrolet Aveo 2016,3150000
8426,38,FEMENINO,SOLTERO,Mazda CX5 2014,7850000
8427,47,FEMENINO,SOLTERO,Volkswagen Jetta 2014,6100000
8428,49,FEMENINO,SOLTERO,Kia Sorento 2014,8350000
8429,44,MASCULINO,SOLTERO,Kia Rio 2013,4325000
8430,62,MASCULINO,SOLTERO,Volkswagen Amarok 2013,6575000
8431,28,FEMENINO,CASADO,Volkswagen Beetle 2016,5900000
8432,35,MASCULINO,SOLTERO,Volkswagen Gol 2015,3625000
8433,24,MASCULINO,SOLTERO,Mazda Tres 2014,5600000
8434,52,FEMENINO,SOLTERO,Mazda CX5 2014,7850000
8435,42,MASCULINO,CASADO,Ford Fiesta 2015,4875000
8436,32,FEMENINO,SOLTERO,Volkswagen Amarok 2014,6600000
8437,45,MASCULINO,SOLTERO,Toyota Hilux 2013,8825000
8439,36,FEMENINO,CASADO,Toyota Corolla 2014,5700000
8440,33,MASCULINO,CASADO,Mazda Tres 2013,5575000
8441,44,MASCULINO,SOLTERO,Mazda Tres 2015,5625000
8442,42,FEMENINO,CASADO,Volkswagen Amarok 2014,6600000
8443,32,FEMENINO,CASADO,Volkswagen Jetta 2015,6125000
8444,48,FEMENINO,CASADO,Kia Sportage 2017,6325000
8445,42,FEMENINO,SOLTERO,Mazda Allegro 2018,2700000
8446,32,FEMENINO,SOLTERO,Kia Sorento 2016,8400000
8447,38,FEMENINO,SOLTERO,Kia Sorento 2015,8375000
8448,34,FEMENINO,SOLTERO,Kia Rio 2012,4300000
8449,24,FEMENINO,SOLTERO,Volkswagen Beetle 2016,5900000
8450,45,MASCULINO,CASADO,Toyota Fortuner 2015,8875000
8451,28,FEMENINO,CASADO,Mazda BT-50 2016,2450000
8452,47,MASCULINO,SOLTERO,Chevrolet Captiva 2016,6050000
8453,27,FEMENINO,CASADO,Volkswagen Gol 2015,3625000
8454,34,MASCULINO,CASADO,Mazda Tres 2015,5625000
8455,40,MASCULINO,CASADO,Kia Rio 2014,4350000
8456,49,MASCULINO,CASADO,Kia Sportage 2017,6325000
8458,44,MASCULINO,SOLTERO,Ford Fiesta 2015,4875000
8459,35,FEMENINO,SOLTERO,Volkswagen Amarok 2015,6625000
8460,41,FEMENINO,CASADO,Kia Sportage 2014,6250000
8461,44,MASCULINO,SOLTERO,Chevrolet Optra 2013,3225000
8462,45,FEMENINO,SOLTERO,Toyota 4Runner 2011,10775000
8463,47,MASCULINO,CASADO,Mazda Tres 2014,5600000
8464,31,MASCULINO,SOLTERO,Kia Rio 2015,4375000
8465,49,MASCULINO,SOLTERO,Kia Sportage 2013,6225000
8466,27,FEMENINO,SOLTERO,Kia Rio 2015,4375000
8467,38,MASCULINO,SOLTERO,Volkswagen Jetta 2013,6075000
8468,34,MASCULINO,SOLTERO,Renault Sandero 2015,3875000
8469,32,FEMENINO,CASADO,Volkswagen Amarok 2013,6575000
8470,27,FEMENINO,CASADO,Kia Rio 2014,4350000
8471,51,FEMENINO,SOLTERO,Nissan X-trail 2018,6950000
8472,34,MASCULINO,CASADO,Renault Duster 2013,4075000
8473,28,FEMENINO,CASADO,Kia Rio 2017,4425000
8474,34,FEMENINO,CASADO,Kia Sorento 2015,8375000
8476,36,FEMENINO,SOLTERO,Renault Twingo 2014,2950000
8478,47,MASCULINO,CASADO,Ford Ranger 2013,7825000
8479,56,FEMENINO,CASADO,Volkswagen Gol 2013,3575000
8480,25,FEMENINO,CASADO,Chevrolet Aveo 2014,3100000
8481,46,FEMENINO,SOLTERO,Volkswagen Amarok 2016,6650000
8482,45,FEMENINO,SOLTERO,Volkswagen Beetle 2011,5775000
8483,27,FEMENINO,SOLTERO,Chevrolet Captiva 2015,6025000
8484,26,FEMENINO,CASADO,Volkswagen Beetle 2014,5850000
8485,42,MASCULINO,SOLTERO,Renault Sandero 2016,3900000
8486,36,FEMENINO,SOLTERO,Renault Logan 2016,4050000
8487,39,FEMENINO,SOLTERO,Toyota Fortuner 2014,8850000
8488,43,FEMENINO,CASADO,Volkswagen Gol 2010,3500000
8489,44,FEMENINO,SOLTERO,Kia Rio 2013,4325000
8490,34,MASCULINO,SOLTERO,Toyota Corolla 2014,5700000
8491,28,FEMENINO,SOLTERO,Volkswagen Gol 2011,3525000
8492,28,FEMENINO,CASADO,Toyota Hilux 2015,8875000
8493,46,FEMENINO,SOLTERO,Kia Cerato 2015,5375000
8494,18,MASCULINO,CASADO,Mazda CX5 2015,7875000
8496,37,MASCULINO,SOLTERO,Kia Cerato 2016,5400000
8497,42,FEMENINO,SOLTERO,Renault Duster 2020,4250000
8498,47,FEMENINO,SOLTERO,Volkswagen Jetta 2014,6100000
8499,24,MASCULINO,SOLTERO,Volkswagen Beetle 2015,5875000
8500,38,MASCULINO,CASADO,Renault Logan 2015,4025000
8501,65,FEMENINO,SOLTERO,Mazda Seis 2013,7325000
8502,35,FEMENINO,CASADO,Ford Fiesta 2017,4925000
8503,52,FEMENINO,CASADO,Kia Cerato 2014,5350000
8504,34,FEMENINO,CASADO,Toyota Corolla 2014,5700000
8505,32,MASCULINO,SOLTERO,Nissan Pathfinder 2015,8375000
8506,53,MASCULINO,CASADO,Toyota Fortuner 2014,8850000
8507,62,MASCULINO,CASADO,Volkswagen Gol 2013,3575000
8508,32,MASCULINO,SOLTERO,Nissan Pathfinder 2017,8425000
8509,41,FEMENINO,CASADO,Ford Escape 2011,6275000
8510,49,MASCULINO,SOLTERO,Volkswagen Beetle 2019,5975000
8511,56,MASCULINO,SOLTERO,Volkswagen Amarok 2015,6625000
8512,43,FEMENINO,CASADO,Ford EcoSport 2015,5375000
8513,38,FEMENINO,SOLTERO,Volkswagen Gol 2013,3575000
8514,40,FEMENINO,CASADO,Volkswagen Amarok 2014,6600000
8515,32,MASCULINO,CASADO,Mazda Tres 2016,5650000
8516,36,MASCULINO,SOLTERO,Toyota Prado 2016,13900000
8518,56,MASCULINO,CASADO,Renault Twingo 2014,2950000
8519,18,FEMENINO,CASADO,Chevrolet Aveo 2013,3075000
8520,36,FEMENINO,CASADO,Kia Picanto 2016,3550000
8521,34,MASCULINO,SOLTERO,Volkswagen Beetle 2016,5900000
8522,49,FEMENINO,CASADO,Nissan Frontier 2015,5375000
8523,38,MASCULINO,CASADO,Mazda Tres 2014,5600000
8524,42,FEMENINO,CASADO,Volkswagen Jetta 2013,6075000
8525,29,FEMENINO,CASADO,Kia Cerato 2013,5325000
8526,41,FEMENINO,SOLTERO,Nissan Pathfinder 2012,8300000
8527,36,FEMENINO,CASADO,Mazda BT-50 2018,2500000
8528,41,MASCULINO,SOLTERO,Kia Sportage 2013,6225000
8529,30,FEMENINO,CASADO,Volkswagen Gol 2017,3675000
8530,46,MASCULINO,SOLTERO,Ford Explorer 2009,10725000
8531,41,FEMENINO,SOLTERO,Volkswagen Jetta 2016,6150000
8532,48,MASCULINO,CASADO,Toyota Hilux 2014,8850000
8533,41,FEMENINO,SOLTERO,Mazda CX5 2017,7925000
8534,36,FEMENINO,SOLTERO,Renault Sandero 2015,3875000
8535,36,MASCULINO,CASADO,Kia Rio 2015,4375000
8536,30,FEMENINO,CASADO,Nissan Frontier 2017,5425000
8537,27,FEMENINO,CASADO,Renault Twingo 2015,2975000
8538,25,FEMENINO,CASADO,Volkswagen Jetta 2014,6100000
